# Chinese lookup aliases | English gloss
# The user-facing input scheme outputs Simplified Chinese only.
# Derived from CC-CEDICT, published by MDBG.
# License: CC BY-SA 4.0 https://creativecommons.org/licenses/by-sa/4.0/
# Source date: 2026-08-23T06:21:07Z
者	(after a verb or adjective) one who (is) ...
者流	(after a personal attribute) people who have that attribute; pe…
耆	man of sixty or seventy
耆宿	venerable old person
耇	wrinkled face of the elderly
耈	old variant of 耇[gou3]
耉	old variant of 耇[gou3]
耊	old variant of 耋[die2]
耋	aged; in one's eighties
而	and; as well as
而且	(not only ...) but also; moreover; in addition; furthermore
而今	now; at the present (time)
而后	after that; then
而已	that's all; nothing more
而後	after that; then
而是	rather
而立之年	(idiom) the age of 30
而言	(typically preceded by 就…[jiu4 xx5] or 對…|对…[dui4 xx5] etc) as…
耍	to play with; to wield
耍嘴皮	to show off with clever talk; big-headed
耍嘴皮子	to talk glibly; to talk big
耍坛子	to perform a jar juggling and balancing act
耍子	to play; to have fun
耍宝	to show off; to put on a show to amuse others
耍寶	to show off; to put on a show to amuse others
耍小聪明	to get smart; to resort to petty tricks
耍小聰明	to get smart; to resort to petty tricks
耍废	(Tw) (slang) to pass time idly; to chill
耍廢	(Tw) (slang) to pass time idly; to chill
耍弄	to play with; to engage in
耍得团团转	to fool; to dupe
耍得團團轉	to fool; to dupe
耍手腕	to play tricks; to maneuver
耍无赖	to act shamelessly
耍泼	(dialect) to make an unreasonable scene
耍滑	to resort to tricks; to act in a slippery way
耍滑头	see 耍滑[shua3 hua2]
耍滑頭	see 耍滑[shua3 hua2]
耍潑	(dialect) to make an unreasonable scene
耍無賴	to act shamelessly
耍狮子	to perform a lion dance
耍猴	to get a monkey to perform tricks; to put on a monkey show
耍獅子	to perform a lion dance
耍私情	the play of passions
耍笔杆	to craft facile prose; to play around with words
耍筆桿	to craft facile prose; to play around with words
耍罈子	to perform a jar juggling and balancing act
耍脾气	to go into a huff
耍脾氣	to go into a huff
耍花招	to play tricks on sb
耍花枪	to play tricks; to dupe
耍花样	to play tricks on sb
耍花槍	to play tricks; to dupe
耍花樣	to play tricks on sb
耍貧嘴	(coll.) to wag one's tongue
耍賴	to act shamelessly
耍贫嘴	(coll.) to wag one's tongue
耍赖	to act shamelessly
耍錢	(coll.) to gamble
耍钱	(coll.) to gamble
耍闹	to skylark; to play boisterously
耍鬧	to skylark; to play boisterously
耎	old variant of 軟|软[ruan3]
耏	beard; surname Er
耐	(bound form) to bear; to endure; to withstand
耐久	durable; long-lasting
耐人寻味	(idiom) thought-provoking; to provide food for thought
耐人尋味	(idiom) thought-provoking; to provide food for thought
耐候	weather-resistant; resistant to weathering
耐克	Nike, Inc.
耐力	endurance
耐力賽	endurance race
耐力赛	endurance race
耐劳	hardy; able to resist hardship
耐勞	hardy; able to resist hardship
耐受	to tolerate; endurance
耐受力	tolerance; ability to survive
耐受性	tolerance (to heat, acid etc); resistance
耐寒	coldproof; resistant to cold
耐心	to be patient; patience
耐心烦	(coll.) patience
耐心煩	(coll.) patience
耐性	patience
耐操	(Tw) (of a person) to have stamina; (of a product) durable
耐水	waterproof
耐水性	waterproof
耐洗	wash-resistant
耐洗涤性	washing or color fastness; launderability
耐洗滌性	washing or color fastness; launderability
耐火	refractory (material); fire-resistant
耐火土	fire clay
耐火砖	refractory brick; firebrick
耐火磚	refractory brick; firebrick
耐烦	to put up with (sth disagreeable)
耐热	heat resistant; fireproof
耐煩	to put up with (sth disagreeable)
耐熱	heat resistant; fireproof
耐用	durable
耐用品	durable goods
耐看	able to withstand careful appreciation; well worth a second look
耐碱	alkali-resistant
耐磨	wear resistant
耐穿	durable; proof against wear and tear
耐腐蚀	proof against corrosion
耐腐蝕	proof against corrosion
耐药性	drug resistance; drug tolerance (medicine)
耐藥性	drug resistance; drug tolerance (medicine)
耐蚀	to resist corrosion
耐蝕	to resist corrosion
耐酸	acid-resistant
耐高温	heat-resistant
耐高溫	heat-resistant
耐鹼	alkali-resistant
耑	start; origin
耒	plow
耒耜	plow
耒阳	see 耒陽市|耒阳市[Lei3 yang2 Shi4]
耒阳市	Leiyang, a county-level city in Hengyang City 衡陽市|衡阳市[Heng2 yan…
耒陽	see 耒陽市|耒阳市[Lei3 yang2 Shi4]
耒陽市	Leiyang, a county-level city in Hengyang City 衡陽市|衡阳市[Heng2 yan…
耔	hoe up soil around plants
耕	to plow; to till
耕作	to farm; to cultivate the land; to work in the fields
耕地	arable land; to plow land
耕奴	agricultural slave; serf
耕犁	plow
耕田	to cultivate soil; to till fields
耕畜	draft animal
耕种	to till; to cultivate
耕種	to till; to cultivate
耕者有其田	"land to the tiller", post-Liberation land reform movement inst…
耕耘	plowing and weeding; farm work
耕讀	to be both a farmer and a scholar
耕读	to be both a farmer and a scholar
耖	harrow-like implement for pulverizing clods of soil
耗	to waste; to spend
耗力	to require much effort
耗失	(of sth that should be retained: nutrients, moisture, heat etc)…
耗子	(dialect) mouse; rat
耗子尾汁	you're on your own (pun on 好自為之|好自为之[hao3 zi4 wei2 zhi1])
耗尽	to exhaust; to use up
耗损	to waste
耗損	to waste
耗散	to dissipate; to squander
耗时	time-consuming; to take a period of (x amount of time)
耗时耗力	requiring much time and effort
耗時	time-consuming; to take a period of (x amount of time)
耗時耗力	requiring much time and effort
耗材	consumables; to consume raw materials
耗油量	fuel consumption
耗电	to consume electricity; power consumption
耗盡	to exhaust; to use up
耗能	to consume energy
耗費	to waste; to spend
耗資	to spend; expenditure
耗费	to waste; to spend
耗资	to spend; expenditure
耗電	to consume electricity; power consumption
耘	to weed
耙	a hoe; to harrow
耙地	to harrow; to break the ground with a hoe
耙子	a rake
耙耳朵	(dialect) henpecked; to be under one's wife's thumb
耜	plow; plowshare
耝	to plow; (ancient place name)
耞	flail (for threshing grain); old variant of 枷[jia1]
耠	a hoe; to hoe
耡	hoe
耢	a kind of farm tool (in the form of a rectangular frame) used t…
耤	plow
耦	a pair; a mate
耦合	coupling (physics); copula (statistics)
耦园	Couple's Retreat Garden in Suzhou, Jiangsu, one of the Classica…
耦園	Couple's Retreat Garden in Suzhou, Jiangsu, one of the Classica…
耦居	to live together (as husband and wife)
耦語	to have a tete-à-tete; to whisper to each other
耦语	to have a tete-à-tete; to whisper to each other
耧	drill for sowing grain
耨	hoe; to hoe
耩	to plow; to sow
耪	to hoe
耬	drill for sowing grain
耮	a kind of farm tool (in the form of a rectangular frame) used t…
耰	harrow
耱	see 耮|耢[lao4]
耲	(agriculture) to cultivate with a harrow
耲耙	a kind of harrow used in north-east China to cultivate or sow
耳	ear; handle (archaeology)
耳下腺	subauricular gland; parotid gland (salivary gland in the cheek)
耳光	a slap on the face
耳刮子	(coll.) a slap on the side of the head
耳力	hearing ability
耳发	(men) sideburns
耳听为虚，眼见为实	(idiom) what one hears may be unreliable, but what one sees is…
耳坠子	eardrops (pendant jewelry); earrings
耳垂	earlobe
耳垢	earwax
耳塞	earplug; earphone
耳墜子	eardrops (pendant jewelry); earrings
耳壳	outer ear; auricle
耳套	earmuff
耳子	handle (on a pot)
耳屎	earwax; cerumen
耳廓	outer ear; auricle; pinna
耳廓狐	fennec; Vulpes zerda
耳括子	variant of 耳刮子[er3 gua1 zi5]
耳挖	earpick; curette
耳挖勺	(dialect) earpick; curette
耳挖子	earpick; curette
耳掴子	slap
耳提面命	to give sincere advice (idiom); to exhort earnestly
耳摑子	slap
耳旁風	lit. wind past your ear
耳旁风	lit. wind past your ear
耳朵	ear; handle (on a cup)
耳朵眼儿	earhole; ear piercing hole; earring hole
耳朵眼兒	earhole; ear piercing hole; earring hole
耳朵軟	credulous
耳朵软	credulous
耳机	headphones; earphones
耳根	base of the ear; ear
耳根子	ear
耳根子軟	credulous
耳根子软	credulous
耳根清净	lit. ears pure and peaceful (idiom)
耳根清淨	lit. ears pure and peaceful (idiom)
耳根軟	credulous
耳根软	credulous
耳機	headphones; earphones
耳殼	outer ear; auricle
耳洞	ear piercing hole; earring hole
耳温枪	ear thermometer
耳源性	otogenic
耳源性眩晕	aural vertigo
耳源性眩暈	aural vertigo
耳溫槍	ear thermometer
耳濡目染	to be influenced
耳熟	to sound familiar; familiar-sounding
耳熟能詳	what's frequently heard can be repeated in detail (idiom)
耳熟能详	what's frequently heard can be repeated in detail (idiom)
耳片	tab (of a web browser)
耳环	earring
耳環	earring
耳畔	ears
耳痛	earache
耳目	eyes and ears; sb's attention or notice
耳目一新	a pleasant change; a breath of fresh air
耳石	otolith
耳石症	benign paroxysmal positional vertigo; BPPV
耳罩	earmuffs
耳聋	deaf
耳聞	to hear of; to hear about
耳聞不如目見	seeing sth for oneself is better than hearing about it from oth…
耳聞目睹	to witness personally
耳聪目明	sharp ears and keen eyes (idiom); keen and alert
耳聰目明	sharp ears and keen eyes (idiom); keen and alert
耳聽為虛，眼見為實	(idiom) what one hears may be unreliable, but what one sees is…
耳聾	deaf
耳背	to be hearing impaired
耳膜	eardrum; tympanum (of the middle ear)
耳蜗	(anatomy) cochlea
耳蜡	earwax; cerumen
耳蝸	(anatomy) cochlea
耳蠟	earwax; cerumen
耳語	to whisper in sb's ear; a whisper
耳语	to whisper in sb's ear; a whisper
耳軟	credulous
耳软	credulous
耳边风	lit. wind past your ear
耳返	in-ear monitor (abbr. for 耳機返聽系統|耳机返听系统[er3 ji1 fan3 ting1 xi4…
耳道	(anatomy) ear canal
耳邊風	lit. wind past your ear
耳郭	outer ear; auricle
耳釘	stud earring
耳針	auriculotherapy (ear acupuncture)
耳针	auriculotherapy (ear acupuncture)
耳钉	stud earring
耳闻	to hear of; to hear about
耳闻不如目见	seeing sth for oneself is better than hearing about it from oth…
耳闻目睹	to witness personally
耳順之年	(idiom) 60 years old
耳顺之年	(idiom) 60 years old
耳飾	ear ornament (earring, eardrop, stud etc)
耳饰	ear ornament (earring, eardrop, stud etc)
耳髮	(men) sideburns
耳鬓厮磨	lit. to play together ear to ear and temple to temple (idiom)
耳鬢廝磨	lit. to play together ear to ear and temple to temple (idiom)
耳鳴	tinnitus
耳鸣	tinnitus
耳麥	headphones; earphones
耳麦	headphones; earphones
耳鼓	eardrum; tympanum (of the middle ear)
耳鼻咽喉	ear nose and throat; otolaryngology
耵	used in 耵聹|耵聍[ding1 ning2]; Taiwan pr. [ding3]
耵聍	earwax; cerumen
耵聹	earwax; cerumen
耶	(phonetic ye); interrogative particle (classical)
耶利哥	Jericho (Biblical city)
耶利米	Jeremy or Jeremiah (name)
耶利米书	Book of Jeremiah
耶利米哀歌	the Lamentations of Jeremiah
耶利米書	Book of Jeremiah
耶和华	Jehovah (biblical name for God, Hebrew: YHWH)
耶和华见证人	Jehovah's Witnesses
耶和華	Jehovah (biblical name for God, Hebrew: YHWH)
耶和華見證人	Jehovah's Witnesses
耶哥尼雅	Jechoniah or Jeconiah (son of Josiah)
耶弗他	Jephthah (Hebrew: Yiftach) son of Gilead, Judges 11-foll.
耶律	two-character surname Yelü
耶律大石	Yollig Taxin or Yelü Dashi (1087-1143), Chinese-educated Khitan…
耶律楚材	Yelü Chucai (1190-1244), Khitan statesman and advisor to Genghi…
耶戶	Jehu (842-815 BC), Israelite king, prominent character in 2 Kin…
耶户	Jehu (842-815 BC), Israelite king, prominent character in 2 Kin…
耶洗別	Jezebel, wife of Ahab and mother of Ahaziah, major character in…
耶洗别	Jezebel, wife of Ahab and mother of Ahaziah, major character in…
耶烈万	Yerevan, capital of Armenia; also written 埃里溫|埃里温[Ai1 li3 wen1]
耶烈萬	Yerevan, capital of Armenia; also written 埃里溫|埃里温[Ai1 li3 wen1]
耶稣	Jesus
耶稣会	The Jesuits (Society of Jesus)
耶稣会士	a Jesuit; member of Society of Jesus
耶稣光	crepuscular rays; sunbeams
耶稣升天节	Ascension Day (Christian festival forty days after Easter)
耶稣受难节	Good Friday
耶稣基督	Jesus Christ
耶稣基督后期圣徒教会	The Church of Jesus Christ of Latter-day Saints
耶稣基督末世圣徒教会	The Church of Jesus Christ of Latter-day Saints
耶稣教	Protestantism
耶稣降临节	Advent (Christian period of 4 weeks before Christmas)
耶穌	Jesus
耶穌光	crepuscular rays; sunbeams
耶穌升天節	Ascension Day (Christian festival forty days after Easter)
